Year,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kantucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,NewHampshire,NewJersey,NewMexico,NewYork,NorthCarolina,NorthDakota,Ohio,Oklahoma,Oregon,Pennsylvania,RhodeIsland,SouthCarolina,SouthDakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,WestVirginia,Wisconsin,Wyoming
2021,9744,279,9970,5363,28554,5932,7523,1368,28564,15377,131,424,1842,18738,12250,5336,4526,4511,9440,660,7612,13433,16332,6458,6553,8087,1349,2025,4736,1130,22466,3637,45138,10524,1468,16749,4089,2060,23360,2290,8117,1863,10862,35236,1736,193,7090,3524,2300,5930,662
2021,9831,279,10083,5377,29228,5945,7523,1379,28682,15397,131,425,1855,18944,12281,5336,4614,4539,9466,677,7630,13509,16334,6472,6577,8140,1351,2025,4776,1133,22497,3646,45295,10545,1469,16816,4112,2067,23452,2290,8155,1863,10892,35544,1739,193,7098,3558,2300,5974,671
2021,9869,279,10141,5387,29699,5966,7523,1402,28778,15451,132,427,1862,19110,12325,5336,4614,4562,9477,701,7661,13583,16371,6480,6605,8151,1357,2031,4807,1135,22589,3660,45431,10611,1470,16874,4132,2109,23529,2290,8213,1863,10964,36024,1748,196,7197,3611,2301,6036,671
2021,9930,279,10147,5397,30000,5980,7562,1406,28933,15691,132,427,1862,19212,12336,5374,4614,4585,9503,701,7677,13652,16380,6491,6613,8151,1357,2036,4838,1136,22721,3673,45552,10712,1471,16972,4155,2137,23615,2334,8256,1864,10971,36434,1766,197,7331,3681,2309,6091,671
2021,9929,279,10537,5407,30381,5984,7572,1418,29153,15779,132,428,1862,19295,12372,5400,4643,4604,9528,702,7697,13705,16428,6500,6638,8167,1358,2042,4870,1148,22784,3687,45683,10804,1472,17048,4181,2137,23640,2344,8324,1872,11022,36804,1776,198,7486,3719,2309,6140,671
2021,9931,279,10689,5417,31105,5989,7595,1418,29310,15906,132,428,1869,19365,12407,5415,4643,4619,9561,703,7715,13749,16429,6501,6669,8284,1358,2067,4872,1150,22834,3702,45807,10863,1475,17128,4203,2137,23657,2352,8332,1879,11040,37096,1786,199,7658,3768,2318,6187,671
2021,9991,289,10876,5243,31653,5990,7614,1422,29473,16110,132,428,1874,19497,12450,5438,4724,4636,9587,703,7732,13829,16498,6502,6681,8316,1373,2076,4882,1152,22858,3716,45957,10930,1475,17185,4227,2138,23749,2367,8357,1886,11059,37242,1790,201,7807,3775,2323,6193,671
2021,10029,290,11060,5250,32246,6003,7622,1422,29691,16233,132,432,1879,19619,12467,5463,4724,4686,9587,703,7762,13906,16498,6511,6681,8355,1374,2081,4903,1153,22874,3731,46119,10957,1475,17239,4264,2149,23832,2376,8398,1888,11108,37405,1794,203,7963,3776,2325,6203,671
2021,10094,291,11248,5254,32947,6012,7622,1426,29812,16235,134,432,1879,19728,12494,5470,4735,4722,9608,705,7789,13987,16509,6518,6724,8371,1377,2081,4922,1154,22978,3742,46233,10976,1477,17299,4302,2155,23910,2376,8443,1888,11175,37760,1796,204,8197,3793,2325,6268,682
2021,10122,291,11266,5261,33393,6019,7622,1440,29905,16313,134,434,1880,19876,12531,5470,4735,4746,9628,705,7805,14064,16534,6530,6743,8383,1381,2092,4934,1154,23035,3755,46346,11007,1478,17348,4320,2155,23979,2376,8477,1888,11228,38203,1797,204,8382,3869,2326,6306,682
2021,10149,292,11265,5273,33593,6023,7651,1444,30064,16401,134,436,1882,20021,12556,5472,4735,4776,9647,704,7838,14133,16541,6543,6764,8382,1382,2100,4942,1155,23105,3771,46454,11100,1478,16750,4379,2159,23979,2466,8498,1893,11284,38610,1806,204,8552,3909,2330,6339,682
2021,10148,292,11266,5283,33742,6038,7658,1453,30212,16532,134,436,1882,20052,12573,5498,4743,4786,9668,704,7856,14178,16580,6551,6783,8385,1382,2109,4957,1157,23192,3789,46562,11162,1478,16750,4428,2159,24056,2476,8546,1896,11299,39039,1813,205,8783,3949,2338,6393,682
2021,10148,292,11564,5297,34390,6045,7678,1464,30339,16663,134,436,1893,20119,12595,5501,4743,4802,9686,706,7869,14220,16591,6554,6805,8402,1382,2117,4957,1163,23238,3798,46680,11216,1479,16750,4478,2166,24065,2487,8562,1896,11317,39330,1834,206,8943,3972,2511,6433,682
2021,10186,291,11813,5319,35001,6046,7693,1473,30477,16682,134,436,1894,20154,12623,5536,4816,4822,9716,706,7879,14304,16647,6558,6808,8565,1386,2124,4957,1167,23252,3808,46790,11240,1479,17502,4534,2171,24135,2496,8576,1898,11327,39490,1842,207,9326,3971,2519,6437,682
2021,10222,291,12014,5343,35704,6054,7704,1475,30623,16756,134,438,1903,20285,12633,5549,4816,4853,9716,723,7905,14348,16647,6575,6808,8571,1388,2123,4972,1170,23273,3813,46914,11241,1479,17502,4534,2204,24214,2502,8620,1900,11342,39655,1852,207,9357,3971,2530,6439,682
2021,10274,291,12170,5357,36326,6063,7704,1482,30733,16757,134,438,1909,20423,12663,5553,4812,4886,9748,723,7919,14444,16652,6589,6834,8599,1392,2123,4988,1170,23321,3832,47025,11286,1479,17502,4534,2214,24265,2502,8660,1901,11365,39973,1853,207,9428,3974,2531,6485,691
2021,10299,291,12238,5382,36818,6066,7704,1492,30851,16834,134,440,1912,20535,12697,5559,4812,4912,9758,723,7922,14531,16683,6602,6845,8606,1393,2124,5005,1170,23383,3841,47143,11320,1481,17502,4534,2216,24311,2502,8699,1901,11407,40297,1865,208,9519,4020,2546,6500,691
2021,10327,292,12239,5410,37118,6075,7725,1494,30998,16936,135,441,1913,20645,12726,5560,4812,4952,9769,723,7930,14577,16690,6614,6864,8608,1393,2128,5024,1170,23491,3847,47247,11389,1485,17662,4534,2218,24362,2517,8719,1904,11439,40661,1879,208,9596,4021,2565,6549,691
2021,10327,292,12489,5437,37499,6075,7739,1496,31134,17079,135,442,1913,20680,12737,5575,4816,4962,9812,724,7941,14607,16712,6618,6883,8610,1393,2146,5036,1175,23521,3851,47345,11434,1486,17662,4534,2218,24393,2525,8754,1905,11447,41063,1890,208,9683,4131,2570,6579,691
2021,10329,292,12668,5455,38222,6075,7752,1504,31266,17198,135,442,1918,20744,12744,5602,4816,4970,9828,724,7955,14652,16720,6624,6896,8715,1394,2151,5037,1178,23557,3852,47464,11475,1488,17662,4534,2222,24401,2534,8760,1907,11450,41320,1907,211,9790,4178,2600,6615,691
2021,10337,292,12861,5474,38927,6079,7761,1507,31386,17260,135,442,1931,20853,12762,5622,4851,5001,9861,725,7963,14708,16759,6764,6901,8728,1397,2167,5040,1178,23574,3854,47565,11520,1488,17871,4701,2231,24445,2539,8763,1909,11459,41440,1929,211,9849,4182,2600,6617,691
2021,10363,292,13047,5481,39527,6084,7765,1511,31521,17347,135,445,1937,20950,12775,5632,4851,5026,9861,725,7988,14784,16759,6773,6903,8743,1398,2169,5054,1181,23590,3855,47672,11522,1488,17871,4701,2262,24485,2541,8781,1912,11489,41484,1935,211,9902,4182,2606,6619,691
2021,10391,293,13111,5493,40192,6092,7765,1514,31619,17348,135,445,1940,21074,12802,5634,4824,5052,9884,725,8002,14859,16770,6792,6929,8752,1407,2169,5069,1184,23635,3862,47767,11556,1489,17871,4701,2284,24533,2541,8822,1912,11506,41546,1940,212,9961,4221,2612,6669,693
2021,10425,296,13120,5507,40694,6108,7765,1516,31682,17389,135,446,1944,21147,12824,5642,4824,5080,9903,727,8014,14921,16796,6805,6936,8769,1410,2171,5080,1184,23691,3874,47857,11577,1490,17871,4701,2301,24576,2541,8833,1912,11520,41650,1949,214,9985,4245,2613,6708,693
2021,10436,296,13124,5515,40928,6113,7788,1517,31763,17418,135,447,1944,21213,12846,5643,4824,5113,9925,728,8030,14999,16800,6809,6938,8770,1415,2172,5099,1185,23737,3879,47921,11628,1490,17992,4701,2303,24576,2549,8870,1915,11536,41764,1955,214,10019,4294,2619,6725,693
2021,10436,296,13415,5529,41284,6118,7799,1522,31888,17491,135,448,1944,21242,12856,5658,4835,5123,9955,728,8038,15054,16835,6814,6945,8771,1415,2179,5119,1187,23854,3884,48000,11649,1491,17992,4701,2303,24576,2556,8875,1919,11536,42000,1965,214,10060,4328,2624,6737,693
2021,10436,296,13593,5533,41858,6118,7807,1526,31947,17570,135,448,1949,21273,12864,5668,4835,5147,9974,729,8048,15124,16848,6815,6955,8797,1415,2183,5119,1191,23888,3891,48092,11688,1492,17992,4701,2306,24630,2559,8878,1919,11536,42202,1970,215,10104,4368,2628,6747,693
2021,10450,296,13792,5539,42434,6121,7822,1529,32039,17615,135,448,1954,21336,12876,5673,4837,5166,9988,729,8055,15207,16897,6817,6956,8806,1419,2195,5121,1195,23903,3891,48208,11716,1492,18340,4788,2309,24714,2563,8881,1922,11535,42321,1975,217,10154,4368,2631,6748,693
2021,10487,298,13965,5544,43062,6129,7832,1531,32144,17666,135,448,1955,21420,12893,5673,4837,5197,9988,731,8080,15269,16897,6824,6956,8811,1431,2199,5136,1199,23925,3894,48277,11719,1492,18340,4788,2314,24749,2567,8933,1923,11547,42484,1976,217,10182,4369,2634,6753,693
2021,10504,298,14039,5547,43631,6136,7832,1535,32224,17665,135,448,1957,21497,12907,5675,4842,5524,9988,731,8099,15358,16904,6830,6977,8813,1435,2199,5148,1199,23966,3905,48370,11739,1494,18340,4788,2323,24781,2567,8938,1923,11555,42728,1977,217,10092,4404,2638,6792,695
2021,10523,299,14051,5560,43987,6144,7832,1535,32254,17710,135,449,1957,21603,12922,5676,4842,5744,10030,731,8113,15424,16923,6839,6981,8816,1435,2205,5157,1199,24004,3911,48475,11753,1495,18340,4788,2328,24817,2567,8966,1923,11578,43053,1990,219,10106,4402,2640,6803,695
2021,10526,299,14055,5571,44152,6142,7841,1536,32347,17735,135,450,1957,21676,12926,5676,4842,5777,10037,731,8132,15484,16940,6845,6987,8822,1436,2210,5161,1202,24076,3918,48537,11783,1497,18382,4788,2329,24841,2576,8977,1924,11606,43350,1992,219,10117,4466,2676,6820,695
2021,10526,299,14317,5583,44440,6148,7845,1536,32448,17801,135,451,1957,21738,12946,5683,4850,5793,10056,736,8158,15517,16994,6850,6998,8824,1436,2213,5171,1202,24103,3925,48624,11812,1498,18382,4788,2329,24853,2583,9007,1927,11606,43633,2015,219,10129,4492,2683,6856,695
2021,10526,299,14507,5590,44973,6148,7852,1544,32503,17861,135,451,1960,21779,12947,5689,4850,5847,10073,736,8170,15567,17015,6850,7000,8881,1436,2213,5172,1207,24134,3927,48686,11833,1498,18382,4788,2333,24839,2588,9027,1928,11606,43772,2017,220,10137,4526,2688,6875,695
2021,10527,299,14690,5595,45436,6149,7862,1544,32597,17903,135,451,1960,21802,12959,5708,4881,5864,10087,736,8184,15623,17038,6857,7001,8892,1437,2222,5174,1213,24174,3927,48773,11848,1498,18526,4788,2348,24876,2594,9030,1933,11610,43949,2021,222,10143,4527,2693,6875,695
2021,10554,299,14843,5601,45976,6150,7865,1552,32650,17965,137,454,1965,21869,12975,5716,4881,5911,10087,738,8195,15686,17038,6866,7001,8903,1437,2223,5188,1217,24181,3927,48848,11849,1498,18526,4850,2358,24934,2595,9055,1933,11643,44078,2027,223,10147,4531,2695,6876,695
2021,10553,299,14957,5616,46435,6158,7865,1559,32712,17965,137,455,1967,21985,12982,5718,4891,6004,10087,743,8214,15726,17048,6892,7013,8910,1438,2223,5203,1217,24242,3934,48916,11865,1498,18526,4850,2362,24972,2595,9083,1933,11687,44353,2027,224,10154,4540,2696,6914,695
2021,10607,299,14978,5626,46865,6161,7865,1559,32741,17990,137,456,1969,22027,13002,5725,4891,6041,10122,744,8217,15779,17100,6899,7032,8942,1454,2224,5215,1217,24293,3939,48942,11878,1498,18526,4850,2369,25013,2595,9092,1935,11692,44627,2032,224,10178,4635,2707,6940,700
2021,10637,299,14978,5636,47055,6161,7883,1559,32778,18021,137,459,1969,22087,13011,5729,4891,6053,10132,744,8232,15826,17112,6903,7048,8943,1465,2221,5226,1218,24330,3944,48959,11975,1498,18609,4850,2373,25044,2604,9104,1935,11713,44920,2037,225,10198,4675,2722,6998,700
2021,10637,299,14981,5639,47115,6165,7885,1565,32819,18091,137,459,1969,22121,13023,5729,4902,6062,10141,745,8246,15853,17165,6908,7051,8920,1466,2231,5236,1228,24358,3951,48977,12025,1498,18609,4850,2374,25058,2606,9122,1938,11713,45195,2041,225,10219,4701,2735,7004,700
2021,10638,299,15084,5641,47446,6165,7886,1565,32849,18181,137,459,1975,22166,13028,5743,4902,6104,10161,745,8251,15883,17185,6913,7055,8971,1466,2234,5236,1229,24382,3951,49231,12049,1498,18609,4850,2377,25073,2606,9122,1938,11713,45381,2058,225,10242,4739,2737,7019,700
2021,10652,299,15294,5643,47902,6166,7900,1566,32956,18275,137,459,1977,22199,13038,5751,4913,6126,10161,746,8260,15945,17249,6914,7055,8977,1477,2236,5237,1231,24389,3951,49305,12049,1498,18643,4850,2380,25106,2607,9126,1938,11761,45446,2060,227,10252,4739,2742,7019,700
2021,10652,299,15439,5648,48334,6172,7904,1566,33115,18349,137,460,1984,22224,13039,5754,4913,6151,10161,746,8273,15978,17249,6926,7055,8981,1490,2236,5239,1235,24404,3955,49363,12051,1497,18643,4953,2380,25150,2608,9146,1938,11789,45570,2062,227,10268,4739,2745,7019,700
2021,10675,299,15480,5653,48794,6175,7904,1567,33141,18349,137,460,1991,22297,13048,5822,4932,6172,10161,747,8286,16024,17274,6938,7073,8985,1496,2236,5249,1237,24486,3963,49446,12110,1499,18643,4953,2381,25179,2608,9174,1938,11798,45754,2062,228,10279,4739,2745,7055,701
2021,10686,299,15505,5660,49111,6183,7904,1567,33177,18381,137,460,1995,22368,13069,5822,4932,6192,10165,748,8303,16067,17332,6942,7077,8988,1521,2236,5256,1237,24528,3965,49537,12116,1499,18643,4953,2384,25206,2608,9179,1938,11809,45956,2077,229,10287,4777,2747,7074,701
2021,10712,299,15502,5662,49340,6184,7923,1568,33246,18406,137,464,1995,22426,13074,5822,4932,6210,10174,750,8319,16118,17362,6953,7082,8988,1523,2238,5260,1237,24591,3976,49648,12137,1499,18741,4953,2386,25243,2613,9196,1938,11809,46168,2082,229,10329,4824,2756,7087,701
2021,10712,299,15651,5661,49531,6187,7930,1573,33337,18473,137,464,1995,22466,13074,5835,4927,6210,10185,750,8342,16144,17440,6953,7086,8990,1523,2238,5274,1238,24615,3978,49696,12160,1501,18741,4953,2386,25250,2618,9196,1939,11809,46391,2089,229,10360,4868,2772,7099,701
2021,10712,299,15693,5661,49869,6190,7935,1577,33424,18536,137,464,2001,22506,13075,5836,4927,6267,10200,750,8350,16182,17471,6963,7095,8999,1526,2241,5274,1245,24632,3978,49790,12161,1502,18741,4953,2390,25254,2619,9203,1946,11809,46532,2091,229,10401,4886,2777,7107,701
2021,10722,300,15821,5661,50953,6190,7940,1578,33493,18592,137,464,2002,22528,13084,5843,4932,6278,10216,751,8363,16252,17552,6967,7096,9001,1526,2243,5275,1245,24637,3978,49872,12161,1502,18827,4953,2395,25291,2624,9204,1946,11828,46588,2101,230,10415,4886,2780,7111,701
2021,10728,300,15897,5665,51385,6194,7944,1581,33585,18623,137,464,2008,22575,13099,5849,4932,6295,10216,753,8378,16296,17552,6986,7096,9001,1526,2243,5297,1247,24649,3981,49946,12161,1502,18827,6669,2396,25342,2630,9213,1946,11866,46690,2114,230,10436,4886,2785,7111,701
2021,10736,300,15967,5673,51794,6195,7944,1587,33651,18625,137,467,2017,22607,13114,5857,4938,6314,10216,757,8389,16322,17566,7000,7119,9000,1528,2243,5308,1249,24700,3990,50042,12200,1504,18827,6669,2398,25380,2630,9237,1947,11875,46824,2114,231,10451,4924,2785,7138,703
2021,10739,318,15980,5680,51979,6200,7944,1591,33673,18625,137,467,2018,22675,13131,5857,4938,6328,10241,758,8410,16374,17648,7010,7122,9006,1538,2244,5313,1249,24744,3998,50124,12211,1505,18827,6669,2402,25421,2630,9248,1947,11895,46997,2118,231,10458,4947,2789,7151,703
2021,10790,318,15979,5686,52213,6203,7957,1595,33709,18651,137,468,2018,22710,13138,5857,4938,6344,10255,763,8424,16417,17683,7022,7127,9007,1546,2244,5323,1249,24783,3999,50195,12235,1506,18917,6669,2406,25457,2629,9273,1948,11900,47196,2122,231,10472,4988,2800,7162,703
2021,10790,318,16065,5692,52487,6209,7974,1596,33779,18714,137,468,2018,22735,13148,5858,4930,6350,10264,764,8444,16435,17806,7035,7139,9010,1547,2273,5332,1250,24826,4003,50239,12250,1509,18917,6669,2407,25459,2632,9276,1949,11900,47362,2125,233,10486,5015,2808,7167,703
2021,10790,318,16089,5693,52774,6210,7984,1602,33821,18780,137,468,2024,22759,13151,5858,4930,6355,10273,765,8455,16456,17848,7037,7153,9077,1547,2280,5332,1251,24859,4003,50332,12273,1510,18917,6669,2409,25460,2635,9276,1952,11900,47459,2131,233,10506,5024,2813,7180,703
2021,10798,318,16185,5694,53066,6209,7990,1602,33905,18825,137,468,2023,22803,13167,5871,4944,6358,10282,767,8470,16509,17922,7040,7153,9101,1552,2280,5332,1253,24870,4003,50388,12274,1510,18991,6669,2432,25527,2636,9289,1953,11914,47504,2132,237,10510,5024,2817,7178,703
2021,10807,318,16272,5699,53457,6306,7995,1602,33967,18886,137,470,2029,22853,13187,5878,4944,6380,10282,767,8484,16551,17922,7056,7153,9106,1557,2281,5339,1256,24896,4009,50465,12276,1510,18991,6697,2446,25580,2638,9304,1953,11921,47613,2132,240,10529,5024,2821,7179,703
2021,10824,318,16323,5706,53838,6309,7995,1603,34013,18886,137,470,2029,22902,13194,5882,4953,6405,10282,768,8493,16580,17987,7067,7161,9111,1557,2281,5353,1257,24945,4012,50527,12320,1513,18991,6697,2450,25623,2638,9307,1953,11934,47698,2133,242,10549,5038,2821,7184,705
2021,10840,318,16328,5708,54124,6315,7995,1603,34020,18920,137,471,2033,22946,13211,5882,4953,6415,10293,769,8512,16614,18075,7073,7163,9115,1559,2280,5359,1257,24987,4022,50610,12335,1515,18991,6697,2451,25681,2638,9309,1953,11942,47861,2137,242,10564,5056,2662,7203,705
2021,10851,318,16328,5711,54217,6326,8014,1604,34055,18944,137,471,2033,23002,13216,5887,5001,6427,10306,771,8528,16645,18119,7083,7173,9115,1563,2281,5365,1257,25034,4025,50693,12353,1515,19033,6697,2451,25719,2638,9321,1954,11951,47990,2139,242,10581,5075,2673,7211,705
2021,10851,318,16326,5716,54377,6327,8020,1609,34119,18995,137,471,2033,23014,13224,5894,5005,6435,10316,772,8545,16673,18239,7098,7175,9117,1563,2282,5365,1261,25094,4026,50745,12385,1517,19033,6697,2451,25744,2640,9336,1956,11951,48123,2149,242,10595,5098,2674,7225,705
2021,10852,318,16404,5717,54620,6330,8027,1615,34163,19057,137,471,2036,23020,13226,5899,4998,6442,10324,772,8562,16688,18272,7104,7175,9152,1563,2282,5365,1264,25134,4026,50839,12414,1517,19033,6697,2455,25744,2642,9352,1957,11951,48209,2157,242,10625,5104,2679,7241,705
2021,10854,330,16464,5718,54877,6337,8039,1616,34237,19107,137,471,2043,23039,13234,5904,5002,6454,10336,772,8574,16732,18398,7109,7175,9161,1566,2282,5368,1266,25143,4026,50912,12416,1517,19122,6697,2458,25821,2646,9355,1958,11986,48260,2159,243,10640,5107,2679,7241,705
2021,10879,330,16519,5720,55132,6346,8047,1617,34329,19146,137,471,2047,23067,13248,5907,5002,6469,10336,777,8592,16759,18398,7122,7178,9169,1567,2285,5377,1266,25161,4029,50965,12416,1517,19122,6716,2463,25886,2647,9365,1958,12001,48306,2159,243,10653,5108,2686,7241,705
2021,10887,330,16546,5725,55336,6352,8047,1617,34403,19147,137,473,2048,23122,13252,5927,5009,6494,10336,778,8605,16803,18439,7132,7188,9172,1570,2285,5388,1270,25206,4041,51034,12443,1517,19122,6716,2467,25934,2647,9388,1960,12016,48417,2159,243,10666,5129,2686,7241,707
2021,10896,330,16553,5726,56373,6360,8047,1622,34438,19172,137,474,2048,23163,13256,5927,5009,6517,10342,782,8625,16832,18552,7142,7193,9179,1572,2287,5400,1270,25252,4053,51077,12460,1517,19122,6716,2471,25990,2647,9404,1961,12035,48537,2161,244,10675,5141,2695,7264,707
2021,10913,330,16553,5735,56523,6368,8066,1624,34470,19185,137,475,2048,23188,13271,5927,5009,6544,10352,784,8633,16867,18589,7150,7195,9180,1574,2288,5422,1271,25282,4060,51122,12500,1522,19188,6716,2472,26033,2651,9414,1962,12045,48651,2161,244,10691,5159,2707,7268,707
2021,10913,330,16574,5739,56630,6381,8067,1625,34532,19214,138,475,2048,23206,13274,5930,5010,6557,10367,789,8648,16894,18705,7157,7199,9182,1574,2289,5422,1273,25328,4069,51183,12534,1523,19188,6716,2472,26038,2654,9430,1962,12045,48752,2162,244,10706,5167,2713,7272,707
2021,10913,330,16586,5741,56743,6388,8080,1626,34615,19258,139,475,2054,23216,13280,5931,5010,6575,10376,789,8661,16915,18743,7157,7199,9217,1574,2315,5422,1274,25367,4069,51228,12552,1525,19188,6716,2474,26042,2658,9433,1967,12045,48828,2164,245,10724,5183,2719,7275,707
2021,10913,331,16645,5743,56976,6390,8084,1626,34695,19299,140,476,2054,23235,13293,5931,5021,6595,10382,790,8670,16970,18883,7169,7199,9230,1577,2326,5433,1281,25380,4069,51299,12553,1525,19284,6716,2475,26120,2660,9435,1967,12055,48848,2164,246,10736,5183,2726,7275,707
2021,10930,331,16695,5747,57213,6402,8097,1626,34758,19355,140,479,2054,23255,13312,5950,5021,6602,10382,790,8688,17010,18883,7191,7207,9237,1578,2327,5444,1282,25399,4075,51361,12553,1525,19284,6788,2483,26185,2660,9472,1967,12066,48878,2164,246,10751,5183,2726,7278,707
2021,10946,331,16733,5752,57417,6406,8097,1626,34811,19357,140,480,2055,23287,13324,5952,5025,6612,10382,791,8709,17051,18910,7221,7221,9243,1580,2328,5448,1284,25460,4085,51419,12587,1525,19284,6788,2484,26233,2660,9495,1970,12074,48965,2166,246,10770,5192,2729,7293,710
2021,10966,332,16745,5754,57495,6422,8097,1628,34847,19391,140,480,2063,23304,13332,5959,5025,6620,10393,793,8718,17086,19041,7237,7223,9250,1592,2332,5459,1286,25495,4087,51471,12611,1528,19284,6788,2493,26275,2660,9497,1973,12091,49073,2174,247,10777,5206,2734,7316,710
2021,10978,332,16745,5757,57586,6432,8112,1629,34911,19407,140,480,2063,23329,13338,5959,5025,6631,10405,794,8744,17115,19087,7247,7226,9253,1592,2335,5464,1294,25529,4091,51511,12642,1530,19344,6788,2496,26307,2663,9506,1976,12100,49171,2177,247,10791,5212,2748,7327,710
2021,10978,332,16798,5759,57770,6434,8117,1629,34957,19475,140,480,2063,23357,13349,5960,5029,6634,10418,795,8764,17130,19209,7253,7228,9255,1592,2327,5464,1296,25554,4100,51587,12658,1529,19344,6788,2497,26327,2664,9520,1977,12100,49277,2178,248,10807,5225,2751,7338,710
2021,10978,332,16842,5760,57936,6438,8124,1636,35029,19532,140,481,2063,23379,13350,5962,5029,6642,10425,795,8776,17148,19239,7256,7228,9310,1592,2327,5464,1301,25588,4100,51608,12676,1529,19344,6788,2501,26330,2668,9524,1980,12100,49342,2179,248,10823,5224,2756,7342,710
2021,10985,332,16874,5761,58187,6443,8131,1636,35083,19564,140,481,2060,23391,13363,5980,5041,6651,10433,795,8797,17185,19363,7267,7228,9319,1593,2330,5473,1303,25600,4100,51677,12677,1529,19428,6788,2502,26383,2669,9524,1980,12108,49366,2180,248,10844,5224,2757,7341,710
